Date,Open,High,Low,Close,Adj Close,Volume
2016/3/4,16927.35938,17042.91992,16861.38086,17014.7793,17014.7793,183600
2016/3/7,17024.64063,17026.25,16894.58008,16911.32031,16911.32031,159500
2016/3/8,16889.48047,16909.78906,16570.2207,16783.15039,16783.15039,182800
2016/3/9,16625.58984,16706.25,16494.80078,16642.19922,16642.19922,160700
2016/3/10,16811,16887.59961,16713.13086,16852.34961,16852.34961,135600
2016/3/11,16610.17969,17015.30078,16575.75,16938.86914,16938.86914,198000
2016/3/14,17155.51953,17291.34961,17149.21094,17233.75,17233.75,140900
2016/3/15,17219.89063,17279.30078,17042.56055,17117.07031,17117.07031,144300
2016/3/16,16981.35938,17102.44922,16950.83984,16974.44922,16974.44922,126400
2016/3/17,17107.59961,17253.0293,16814.83984,16936.38086,16936.38086,152500
2016/3/18,16883.75,16920.91016,16613.68945,16724.81055,16724.81055,155700
2016/3/22,16937.31055,17107.80078,16851.21094,17048.55078,17048.55078,136200
2016/3/23,17066.26953,17142.08008,16964.31055,17000.98047,17000.98047,104700
2016/3/24,16979.39063,17041.16016,16843.99023,16892.33008,16892.33008,142100
2016/3/25,16949.5293,17026.14063,16889.40039,17002.75,17002.75,126500
2016/3/28,17129.26953,17167.88086,16961.41016,17134.36914,17134.36914,123500
2016/3/29,16985.2793,17137.19922,16948.42969,17103.5293,17103.5293,117000
2016/3/30,17078.0293,17078.0293,16875.91016,16878.96094,16878.96094,131200
2016/3/31,16997.14063,17033.65039,16758.66992,16758.66992,16758.66992,157500
2016/4/1,16719.56055,16719.56055,16113.00977,16164.16016,16164.16016,178400
2016/4/4,16087.75977,16238.50977,16029.5,16123.26953,16123.26953,144800
2016/4/5,16044.23047,16066.17969,15698.54981,15732.82031,15732.82031,158100
2016/4/6,15727.7002,15828.61035,15612.91016,15715.36035,15715.36035,150500
2016/4/7,15739.25977,15871.09961,15636.20996,15749.83984,15749.83984,146000
2016/4/8,15597.04004,16027.62988,15471.79981,15821.51953,15821.51953,176800
2016/4/11,15761.57031,15778.74023,15525.49023,15751.12988,15751.12988,129900
2016/4/12,15719.24023,15963.03027,15693.61035,15928.79004,15928.79004,147000
2016/4/13,16142.70996,16405.58984,16132.23047,16381.21973,16381.21973,158800
2016/4/14,16629.83008,16911.05078,16602.16992,16911.05078,16911.05078,175400
2016/4/15,16720.39063,16928.66992,16720.39063,16848.0293,16848.0293,133300
2016/4/18,16521.25,16526.90039,16254.2002,16275.9502,16275.9502,140600
2016/4/19,16582.66016,16900.33008,16570.5,16874.43945,16874.43945,145700
2016/4/20,17053.83008,17099.35938,16870.73047,16906.53906,16906.53906,143900
2016/4/21,17187.26953,17381.69922,17144.5293,17363.61914,17363.61914,165900
2016/4/22,17220.4707,17572.49023,17192.39063,17572.49023,17572.49023,228300
2016/4/25,17613.56055,17613.56055,17403.86914,17439.30078,17439.30078,171600
2016/4/26,17358.56055,17426.01953,17200.5,17353.2793,17353.2793,161600
2016/4/27,17369.67969,17417.53906,17230.23047,17290.49023,17290.49023,140900
2016/4/28,17438.99023,17572.26953,16652.74023,16666.05078,16666.05078,233100
2016/5/2,16357.09961,16357.09961,15975.46973,16147.37988,16147.37988,179900
2016/5/6,16212.66992,16271.61035,15989.34961,16106.71973,16106.71973,148100
2016/5/9,16226.57031,16292.86035,16159.30957,16216.03027,16216.03027,118800
2016/5/10,16307.5,16587.63086,16229.15039,16565.18945,16565.18945,166500
2016/5/11,16736.7207,16814.64063,16536.60938,16579.00977,16579.00977,143500
2016/5/12,16459.68945,16658.07031,16374.58984,16646.33984,16646.33984,138700
2016/5/13,16804.16992,16804.16992,16400.86914,16412.21094,16412.21094,171600
2016/5/16,16391.91992,16632.61914,16391.91992,16466.40039,16466.40039,125100
2016/5/17,16618.94922,16655.89063,16509.31055,16652.80078,16652.80078,117600
2016/5/18,16611.40039,16795.4707,16513.16992,16644.68945,16644.68945,165100
2016/5/19,16807.46094,16841.03906,16590.16016,16646.66016,16646.66016,141600
2016/5/20,16594.99023,16770.86914,16548.33984,16736.34961,16736.34961,126300
2016/5/23,16671.2793,16691.5,16417.83984,16654.59961,16654.59961,116500
2016/5/24,16605.03906,16605.03906,16471.36914,16498.75977,16498.75977,109700
2016/5/25,16764.34961,16806.0293,16731.11914,16757.34961,16757.34961,107400
2016/5/26,16927.68945,16957.56055,16743.16992,16772.46094,16772.46094,122000
2016/5/27,16830.5,16901.08984,16792.73047,16834.83984,16834.83984,108400
2016/5/30,16973.7207,17068.01953,16910.18945,17068.01953,17068.01953,100300
2016/5/31,17029.46094,17251.35938,16988.64063,17234.98047,17234.98047,156700
2016/6/1,17097.2207,17145.94922,16908.91992,16955.73047,16955.73047,133700
2016/6/2,16817.25977,16819.84961,16525.4707,16562.55078,16562.55078,142800
2016/6/3,16599.50977,16716.14063,16554.59961,16642.23047,16642.23047,107300
2016/6/6,16373.32031,16581.30078,16322.63965,16580.0293,16580.0293,122200
2016/6/7,16651.05078,16701.00977,16536.23047,16675.44922,16675.44922,109000
2016/6/8,16722.49023,16830.91992,16581.71094,16830.91992,16830.91992,112100
2016/6/9,16742.0293,16785.83008,16587.76953,16668.41016,16668.41016,115500
2016/6/10,16637.50977,16643.35938,16496.10938,16601.35938,16601.35938,155000
2016/6/13,16319.11035,16335.37988,16019.17969,16019.17969,16019.17969,126200
2016/6/14,16001.19043,16082.5,15762.08984,15859,15859,131700
2016/6/15,15799.07031,15997.29981,15752.00977,15919.58008,15919.58008,136800
2016/6/16,15871.21973,15913.08008,15395.98047,15434.13965,15434.13965,154200
2016/6/17,15631.79004,15774.87012,15582.94043,15599.66016,15599.66016,167200
2016/6/20,15839.05957,16035.44043,15835.86035,15965.29981,15965.29981,132000
2016/6/21,15875.80957,16202.29981,15770.95996,16169.11035,16169.11035,120900
2016/6/22,16095.80957,16160.99023,15980.65039,16065.71973,16065.71973,111700
2016/6/23,16098.61035,16263.87012,16057.86035,16238.34961,16238.34961,110800
2016/6/24,16333.87012,16389.16992,14864.00977,14952.01953,14952.01953,263000
2016/6/27,15153.08008,15323.9502,15061.66016,15309.20996,15309.20996,161900
2016/6/28,15094.70996,15443.82031,14987.79004,15323.13965,15323.13965,180900
2016/6/29,15523.34961,15626.66016,15398.30957,15566.83008,15566.83008,147400
2016/6/30,15752.70996,15781.69043,15575.91992,15575.91992,15575.91992,150700
2016/7/1,15698.01953,15765,15635.57031,15682.48047,15682.48047,119900
2016/7/4,15554.04004,15805.30957,15553.91992,15775.79981,15775.79981,108500
2016/7/5,15682.16016,15702.04004,15602.73047,15669.33008,15669.33008,109200
2016/7/6,15434.45996,15434.45996,15167.98047,15378.99023,15378.99023,158400
2016/7/7,15346.80957,15418.90039,15241.91016,15276.24023,15276.24023,127300
2016/7/8,15326.83984,15399.7002,15106.51953,15106.98047,15106.98047,129500
2016/7/11,15375.94043,15816.66992,15375.94043,15708.82031,15708.82031,138900
2016/7/12,15961.29981,16237.62012,15956.91016,16095.65039,16095.65039,185100
2016/7/13,16343,16444.25,16196.44043,16231.42969,16231.42969,195600
2016/7/14,16242.2002,16398.73047,16229.25977,16385.89063,16385.89063,136100
2016/7/15,16396.11914,16607.32031,16396.11914,16497.84961,16497.84961,171900
2016/7/19,16612.08984,16726.71094,16514.66016,16723.31055,16723.31055,131600
2016/7/20,16646.91992,16692.83984,16554.0293,16681.89063,16681.89063,120500
2016/7/21,16855.17969,16938.96094,16740,16810.2207,16810.2207,134800
2016/7/22,16612.90039,16691.81055,16566.98047,16627.25,16627.25,100800
2016/7/25,16655.81055,16778.65039,16612.33008,16620.28906,16620.28906,102900
2016/7/26,16535.81055,16535.81055,16323.09961,16383.04004,16383.04004,129400
2016/7/27,16526.06055,16821.42969,16526.06055,16664.82031,16664.82031,155500
2016/7/28,16596.15039,16616.2793,16450.2793,16476.83984,16476.83984,126400
2016/7/29,16359.67969,16679.18945,16174.34961,16569.26953,16569.26953,234600
2016/8/1,16415.31055,16677.49023,16319.15039,16635.76953,16635.76953,174100
2016/8/2,16469.67969,16541.88086,16391.44922,16391.44922,16391.44922,131900
2016/8/3,16227.28027,16275.33984,16056.66992,16083.11035,16083.11035,155400
2016/8/4,16168.33984,16270.12012,15921.04004,16254.88965,16254.88965,160000
2016/8/5,16278.99023,16355.98047,16230.7002,16254.4502,16254.4502,129400
2016/8/8,16462.28906,16652.03906,16455.57031,16650.57031,16650.57031,141600
2016/8/9,16632.41016,16779.58984,16630.56055,16764.9707,16764.9707,127500
2016/8/10,16699.08008,16822.85938,16657.58984,16735.11914,16735.11914,113800
2016/8/12,16877.17969,16943.66992,16818.42969,16919.91992,16919.91992,119100
2016/8/15,16866.89063,16932.10938,16844.58008,16869.56055,16869.56055,83700
2016/8/16,16878.66016,16887.57031,16596.50977,16596.50977,16596.50977,110000
2016/8/17,16596.25977,16772.10938,16596.25977,16745.64063,16745.64063,117400
2016/8/18,16649.91016,16714.60938,16481.41016,16486.00977,16486.00977,130400
2016/8/19,16558.38086,16613.03906,16452.61914,16545.82031,16545.82031,121900
2016/8/22,16599.25977,16631.23047,16540.93945,16598.18945,16598.18945,95300
2016/8/23,16549.82031,16663.64063,16452.00977,16497.35938,16497.35938,107600
2016/8/24,16550.21094,16648.07031,16544.39063,16597.30078,16597.30078,91100
2016/8/25,16580.15039,16628.78906,16520.83984,16555.94922,16555.94922,92900
2016/8/26,16485.55078,16490.5293,16320.42969,16360.70996,16360.70996,104600
2016/8/29,16631.06055,16764.64063,16616.65039,16737.49023,16737.49023,113900
2016/8/30,16690.98047,16752.16016,16677.84961,16725.35938,16725.35938,103700
2016/8/31,16857.83008,16917.85938,16836.96094,16887.40039,16887.40039,150300
2016/9/1,16885.16016,16941.17969,16864.56055,16926.83984,16926.83984,131500
2016/9/2,16903.7793,16946.49023,16848.11914,16925.67969,16925.67969,116200
2016/9/5,17131.51953,17156.35938,17009.21094,17037.63086,17037.63086,127400
2016/9/6,17035.0293,17097.58984,17022.64063,17081.98047,17081.98047,108300
2016/9/7,16937.38086,17024.25977,16903.19922,17012.43945,17012.43945,132500
2016/9/8,16984,17001.83984,16836.65039,16958.76953,16958.76953,111300
2016/9/9,16994.36914,17029.7793,16902.08984,16965.75977,16965.75977,123900
2016/9/12,16748.35938,16802,16601.53906,16672.91992,16672.91992,112800
2016/9/13,16764.65039,16787.06055,16658.40039,16729.03906,16729.03906,98200
2016/9/14,16632.06055,16706.60938,16585.80078,16614.24023,16614.24023,116300
2016/9/15,16512.41992,16528.01953,16359.78027,16405.00977,16405.00977,117800
2016/9/16,16458.74023,16532.83984,16415.85938,16519.28906,16519.28906,127100
2016/9/20,16403.2207,16591.69922,16403.2207,16492.15039,16492.15039,121500
2016/9/21,16471.84961,16823.63086,16399.65039,16807.61914,16807.61914,191100
2016/9/23,16759.83984,16808.58984,16725.5293,16754.01953,16754.01953,138000
2016/9/26,16707.44922,16707.44922,16514.92969,16544.56055,16544.56055,102900
2016/9/27,16390.91016,16683.92969,16285.41016,16683.92969,16683.92969,157100
2016/9/28,16504.99023,16515.83984,16385.0293,16465.40039,16465.40039,112200
2016/9/29,16606.30078,16756.42969,16584.14063,16693.71094,16693.71094,122700
2016/9/30,16474.44922,16497.55078,16407.7793,16449.83984,16449.83984,124400
2016/10/3,16566.0293,16652.16016,16554.83008,16598.66992,16598.66992,99200
2016/10/4,16661.50977,16747.19922,16637.82031,16735.65039,16735.65039,100300
2016/10/5,16787.89063,16844.34961,16728.18945,16819.24023,16819.24023,115100
2016/10/6,16913.59961,16971.2793,16888.76953,16899.09961,16899.09961,110600
2016/10/7,16883.11914,16895.13086,16820.21094,16860.08984,16860.08984,100300
2016/10/11,16936.31055,17074.46094,16931.11914,17024.75977,17024.75977,111600
2016/10/12,16850.73047,16951.53906,16839.41016,16840,16840,116300
2016/10/13,16923.82031,16974.25,16739.73047,16774.24023,16774.24023,111100
2016/10/14,16751.03906,16866.56055,16727.7793,16856.36914,16856.36914,109400
2016/10/17,16871.83984,16954.43945,16821.49023,16900.11914,16900.11914,95100
2016/10/18,16862.31055,16966.90039,16844.16992,16963.60938,16963.60938,98600
2016/10/19,16952.91016,17016.66016,16938.46094,16998.91016,16998.91016,101700
2016/10/20,16999.35938,17235.5,16992.14063,17235.5,17235.5,112400
2016/10/21,17283.75,17288.89063,17151.98047,17184.58984,17184.58984,114200
2016/10/24,17216.56055,17244.74023,17162.21094,17234.41992,17234.41992,87700
2016/10/25,17298.63086,17381.80078,17298.63086,17365.25,17365.25,108400
2016/10/26,17329.0293,17391.83984,17295.46094,17391.83984,17391.83984,98100
2016/10/27,17346.39063,17414.21094,17278.11914,17336.41992,17336.41992,107600
2016/10/28,17448.25,17461.0293,17406.7207,17446.41016,17446.41016,167900
2016/10/31,17360.89063,17433.13086,17327.61914,17425.01953,17425.01953,157200
2016/11/1,17380.53906,17473.11914,17339.64063,17442.40039,17442.40039,123000
2016/11/2,17238,17283.59961,17080.58984,17134.67969,17134.67969,135200
2016/11/4,16964.5,16996.08984,16801.98047,16905.35938,16905.35938,134800
2016/11/7,17126.0293,17186.89063,17056.83984,17177.21094,17177.21094,113000
2016/11/8,17242.69922,17247.03906,17130.83008,17171.38086,17171.38086,100000
2016/11/9,17281.94922,17427.71094,16111.80957,16251.54004,16251.54004,274900
2016/11/10,16562.85938,17393.82031,16560.66016,17344.41992,17344.41992,229400
2016/11/11,17526.60938,17621.73047,17333.49023,17374.78906,17374.78906,241800
2016/11/14,17467.49023,17697.33008,17455.7793,17672.61914,17672.61914,165300
2016/11/15,17690.2207,17727.58008,17605.76953,17668.15039,17668.15039,173200
2016/11/16,17832.50977,17886.43945,17807.4707,17862.21094,17862.21094,200300
2016/11/17,17766.60938,17884.06055,17764.08008,17862.63086,17862.63086,161100
2016/11/18,18024.21094,18043.7207,17967.41016,17967.41016,17967.41016,166800
2016/11/21,18038.08984,18129.0293,18007.78906,18106.01953,18106.01953,135700
2016/11/22,18091.05078,18175.63086,18050.55078,18162.93945,18162.93945,121900
2016/11/24,18329.7793,18382.7207,18310.31055,18333.41016,18333.41016,149400
2016/11/25,18387.58984,18482.93945,18288.5,18381.2207,18381.2207,164900
2016/11/28,18302.58008,18374.92969,18222.82031,18356.89063,18356.89063,145000
2016/11/29,18263.63086,18327.50977,18258.82031,18307.03906,18307.03906,125600
2016/11/30,18356.0293,18370.31055,18280.66016,18308.48047,18308.48047,164700
2016/12/1,18535.24023,18746.2793,18469.26953,18513.11914,18513.11914,188000
2016/12/2,18435.55078,18469.67969,18315.38086,18426.08008,18426.08008,197200
2016/12/5,18349.91992,18365.74023,18227.39063,18274.99023,18274.99023,134500
2016/12/6,18457.19922,18484.80078,18318.99023,18360.53906,18360.53906,158800
2016/12/7,18434.53906,18502.4707,18410.88086,18496.68945,18496.68945,151700
2016/12/8,18674.18945,18765.4707,18614.00977,18765.4707,18765.4707,187400
2016/12/9,18839.98047,19042.48047,18821.41016,18996.36914,18996.36914,212300
2016/12/12,19183.82031,19280.92969,19054,19155.0293,19155.0293,200600
2016/12/13,19120.75977,19253.50977,19060.7207,19250.51953,19250.51953,147600
2016/12/14,19270.00977,19284.2793,19184.75,19253.60938,19253.60938,133200
2016/12/15,19327.69922,19436.90039,19192.59961,19273.78906,19273.78906,154600
2016/12/16,19438.39063,19439.9707,19360.35938,19401.15039,19401.15039,148700
2016/12/19,19345.83984,19399.25977,19307.14063,19391.59961,19391.59961,106000
2016/12/20,19367.83984,19511.19922,19356.81055,19494.5293,19494.5293,119600
2016/12/21,19547.2793,19592.90039,19375.18945,19444.49023,19444.49023,130300
2016/12/22,19396.84961,19427.66992,19327.50977,19427.66992,19427.66992,113500
2016/12/26,19394.41016,19432.48047,19385.93945,19396.64063,19396.64063,85500
2016/12/27,19353.42969,19478.58008,19352.06055,19403.06055,19403.06055,110200
2016/12/28,19392.10938,19442.13086,19364.73047,19401.7207,19401.7207,77700
2016/12/29,19301.03906,19301.03906,19092.2207,19145.14063,19145.14063,163500
2016/12/30,18997.67969,19176.81055,18991.58984,19114.36914,19114.36914,117800
2017/1/4,19298.67969,19594.16016,19277.92969,19594.16016,19594.16016,163500
2017/1/5,19602.09961,19615.40039,19473.2793,19520.68945,19520.68945,134500
2017/1/6,19393.55078,19472.36914,19354.43945,19454.33008,19454.33008,119100
2017/1/10,19414.83008,19484.90039,19255.34961,19301.43945,19301.43945,119100
2017/1/11,19358.64063,19402.16992,19325.46094,19364.66992,19364.66992,119100
2017/1/12,19300.18945,19300.18945,19069.01953,19134.69922,19134.69922,119100
2017/1/13,19174.9707,19299.35938,19156.92969,19287.2793,19287.2793,119100
2017/1/16,19219.13086,19255.41016,19061.26953,19095.24023,19095.24023,119100
2017/1/17,19038.44922,19043.91016,18812.85938,18813.5293,18813.5293,119100
2017/1/18,18753.96094,18941.24023,18650.33008,18894.36914,18894.36914,119100
